Airport Id|Airport Code|Airport Name|City Name|Country Name
4620|MDB|Melinda|Melinda|Belize
4621|MDC|Samratulangi|Manado|Indonesia
4622|MDD|Airpark|Midland|United States
4623|MDE|Jose Maria Cordova|Medellin|Colombia
4624|MDF|Medford|Medford|United States
4625|MDG|Mudanjiang|Mudanjiang|China
4626|MDH|Southern Illinois|Carbondale|United States
4627|MDI|Makurdi|Makurdi|Nigeria
4628|MDJ|City-county|Madras|United States
4629|MDK|Mbandaka|Mbandaka|Zaire
4630|MDL|Mandalay Intl.|Mandalay|Myanmar
4631|MDM|Munduku|Munduku|Papua New Guinea
4632|MDN|Jefferson Proving Grd|Madison|United States
4633|MDO|Intermediate|Middleton Island|United States
4634|MDP|Mindiptana|Mindiptana|Indonesia
4635|MDQ|Mar Del Plata|Mar Del Plata|Argentina
4636|MDR|Medfra|Medfra|United States
4637|MDS|Middle Caicos|Middle Caicos|Turks and Caicos Islands
4638|MDT|Harrisburg Intl.|Harrisburg|
4639|MDU|Mendi|Mendi|Papua New Guinea
4640|MDV|Medouneu|Medouneu|Gabon
4641|MDW|Midway|Chicago|United States
4642|MDX|Mercedes|Mercedes|Argentina
4643|MDY|Sand Island Field|Midway Island|US Minor Outlying Islands
4644|MDZ|El Plumerillo|Mendoza|Argentina
4645|MEA|Macae|Macae|Brazil
4646|MEB|Essendon|Melbourne|Australia
4647|MEC|Manta|Manta|Ecuador
4648|MED|Mohammad Bin Abdulaziz|Madinah|Saudi Arabia
4649|MEE|Mare|Mare|New Caledonia
4650|MEF|Melfi|Melfi|Chad
4651|MEG|Malange|Malange|Angola
4652|MEH|Mehamn|Mehamn|Norway
4653|MEI|Key Field|Meridian|United States
4654|MEJ|Meadville|Meadville|United States
4655|MEK|Meknes|Meknes|Morocco
4656|MEL|Tullamarine|Melbourne|Australia
4657|MEM|Memphis Intl.|Memphis|United States
4658|MEN|Brenoux|Mende|France
4659|MEO|Dare County Regional|Manteo|United States
4660|MEP|Mersing|Mersing|Malaysia
4661|MEQ|Seunagan|Meulaboh|Indonesia
4662|MER|Castle AFB|Atwater|
4663|MES|Polonia|Medan|Indonesia
4664|MET|Moreton|Moreton|Australia
4665|MEU|Monte Dourado|Monte Dourado|Brazil
4666|MEV|Douglas County|Minden|United States
4667|MEW|Mweka|Mweka|Zaire
4668|MEX|Internacional Benito Juarez|Mexico City|Mexico
4669|MEY|Meghauli|Meghauli|Nepal
4670|MEZ|Messina|Messina|South Africa
4671|MFA|Mafia|Mafia|Tanzania
4672|MFB|Monfort|Monfort|Colombia
4673|MFC|Mafeteng|Mafeteng|Lesotho
4674|MFD|Lahm Municipal|Mansfield|United States
4675|MFE|Mc Allen Miller Intl.|Mc Allen|
4676|MFF|Moanda|Moanda|Gabon
4677|MFG|Muzaffarabad|Muzaffarabad|Pakistan
4678|MFI|Municipal|Marshfield|United States
4679|MFJ|Moala|Moala|Fiji
4680|MFK|Matsu|Matsu|Taiwan
4681|MFL|Mount Full Stop|Mount Full Stop|Australia
4682|MFM|Macau Intl.|Macau|Macau
4683|MFN|Milford Sound|Milford Sound|New Zealand
4684|MFO|Manguna|Manguna|Egypt
4685|MFP|Manners Creek|Manners Creek|Australia
4686|MFQ|Maradi|Maradi|Niger
4687|MFR|Rogue Valley Intl. - Medford Arpt.|Medford|United States
4688|MFS|Miraflores|Miraflores|Colombia
4689|MFT|Machu Picchu|Machu Picchu|Peru
4690|MFU|Mfuwe|Mfuwe|Zambia
4691|MFV|Accomack County|Melfa|United States
4692|MFW|Magaruque|Magaruque|Mozambique
4693|MGA|Augusto C Sandino|Managua|Nicaragua
4694|MGB|Mount Gambier|Mount Gambier|Australia
4695|MGC|Michigan City Arpt|Michigan City|United States
4696|MGD|Magdalena|Magdalena|Bolivia
4697|MGE|Dobbins Afb|Marietta|United States
4698|MGF|Regional De Maringa SBMG|Maringa|Brazil
4699|MGG|Margarima|Margarima|Papua New Guinea
4700|MGH|Margate|Margate|South Africa
4701|MGI|Aransas National Wildlife Refuge|Matagorda Island|
4702|MGJ|Orange County|Montgomery|United States
4703|MGK|Mong Ton|Mong Ton|Myanmar
4704|MGL|Moenchen-gl. - Dus Exp|Moenchengladbach|Germany
4705|MGM|Dannelly Fld|Montgomery|United States
4706|MGN|Baracoa|Magangue|Colombia
4707|MGO|Manega|Manega|Gabon
4708|MGP|Manga|Manga|Papua New Guinea
4709|MGQ|Mogadishu Intl. Arpt.|Mogadishu|Somalia
4710|MGR|Moultrie Municipal|Moultrie|United States
4711|MGS|Mangaia Island|Mangaia Island|Cook Islands
4712|MGT|Milingimbi|Milingimbi|Australia
4713|MGU|Manaung|Manaung|Myanmar
4714|MGV|Margaret River|Margaret River Station|Australia
4715|MGW|Morgantown|Morgantown|United States
4716|MGX|Moabi|Moabi|Gabon
4717|MGY|Dayton-Wright Brothers Arpt.|Dayton|United States
4718|MGZ|Myeik|Myeik|Myanmar
4719|MHA|Mahdia|Mahdia|Guyana
4720|MHB|Mechanics Bay|Auckland|New Zealand
4721|MHC|Macmahon Camp 4|Macmahon Camp 4|Australia
4722|MHD|Mashad|Mashad|Iran
4723|MHE|Municipal|Mitchell|United States
4724|MHF|Morichal|Morichal|Colombia
4725|MHG|Mannheim Arpt|Mannheim|Germany
4726|MHH|Intl.|Marsh Harbour|Bahamas
4727|MHI|Musha|Musha|Djibouti
4728|MHK|Municipal|Manhattan|United States
4729|MHM|Intermediate|Minchumina|United States
4730|MHN|Mullen|Mullen|United States
4731|MHO|Mount House|Mount House|Australia
4732|MHP|Minsk Intl. 1|Minsk|Belarus
4733|MHQ|Mariehamn|Mariehamn|Finland
4734|MHR|Sacramento Mather Arpt.|Sacramento|
4735|MHS|Rep|Mount Shasta|United States
4736|MHT|Manchester-boston Regional Arpt.|Boston|United States
4737|MHU|Mount Hotham|Mount Hotham|Australia
4738|MHV|Kern County|Mojave|United States
4739|MHW|Monteagudo|Monteagudo|Bolivia
4740|MHX|Manihiki Island|Manihiki Island|Cook Islands
4741|MHY|Morehead|Morehead|Papua New Guinea
4742|MHZ|Mildenhall Arpt|Mildenhall|United Kingdom
4743|MIA|Miami Intl. Arpt.|Miami|United States
4744|MIB|Minot AFB|Minot|United States
4745|MIC|Crystal|Minneapolis|United States
4746|MID|Rejon|Merida|Mexico
4747|MIE|Delaware County|Muncie|United States
4748|MIF|Roy Hurd Memorial|Monahans|United States
4749|MIG|Mian Yang|Mian Yang|China
4750|MIH|Mitchell Plateau|Mitchell Plateau|Australia
4751|MII|Dr Gastao Vidigal|Marilia|Brazil
4752|MIJ|Mili Island|Mili Island|Marshall Islands
4753|MIK|Mikkeli|Mikkeli|Finland
4754|MIL|All Airports|Milan|Italy
4755|MIM|Merimbula|Merimbula|Australia
4756|MIN|Minnipa|Minnipa|Australia
4757|MIO|Miami|Miami|United States
4758|MIP|Mitspeh Ramon|Mitspeh Ramon|Israel
4759|MIQ|SimÃ³n BolÃ­var Intl.|MaiquetÃ­a|Venezuela
4760|MIR|Habib Bourguiba|Monastir|Tunisia
4761|MIS|Misima Island|Misima Island|Papua New Guinea
4762|MIT|Kern County|Shafter|United States
4763|MIU|Maiduguri|Maiduguri|Nigeria
4764|MIV|Millville|Millville|United States
4765|MIW|Municipal|Marshalltown|United States
4766|MIX|Miriti|Miriti|Colombia
4767|MIY|Mittiebah|Mittiebah|Australia
4768|MIZ|Mainoru|Mainoru|Australia
4769|MJA|Manja|Manja|Madagascar
4770|MJB|Mejit Island|Mejit Island|Marshall Islands
4771|MJC|Man|Man|Cote D'Ivoire
4772|MJD|Mohenjodaro|Mohenjodaro|Pakistan
4773|MJE|Majkin|Majkin|Marshall Islands
4774|MJF|Kjaerstad|Mosjoen|Norway
4775|MJG|Mayajigua|Mayajigua|Cuba
4776|MJH|Majma|Majma|Saudi Arabia
4777|MJI|Mitiga|Mitiga|Libya
4778|MJJ|Moki|Moki|Papua New Guinea
4779|MJK|Shark Bay|Monkey Mia|Australia
4780|MJL|Mouila|Mouila|Gabon
4781|MJM|Mbuji Mayi|Mbuji Mayi|Zaire
4782|MJN|Amborovy|Majunga|Madagascar
4783|MJO|Mount Etjo Lodge|Mount Etjo Lodge|Namibia
4784|MJP|Manjimup|Manjimup|Australia
4785|MJQ|Jackson|Jackson|United States
4786|MJR|Miramar|Miramar|Argentina
4787|MJS|Maganja Da Costa|Maganja Da Costa|Mozambique
4788|MJT|Mytilene Intl. Arpt.|Mytilene|Greece
4789|MJU|Mamuju|Mamuju|Indonesia
4790|MJV|San Javier|Murcia|Spain
4791|MJW|Mahenye|Mahenye|Zimbabwe
4792|MJY|Mangunjaya|Mangunjaya|Indonesia
4793|MJZ|Mirnyj|Mirnyj|Russian Federation
4794|MKA|Marianske Lazne|Marianske Lazne|Czech Republic
4795|MKB|Mekambo|Mekambo|Gabon
4796|MKC|Downtown|Kansas City|United States
4797|MKD|Chagni|Chagni|Ethiopia
4798|MKE|General Mitchell Intl.|Milwaukee|United States
4799|MKF|Mckenna AAF|Columbus|United States
4800|MKG|Muskegon|Muskegon|United States
4801|MKH|Mokhotlong|Mokhotlong|Lesotho
4802|MKJ|Makoua|Makoua|Congo
4803|MKK|Molokai|Hoolehua|United States
4804|MKL|Mc Kellar-Sipes Regional|Jackson|United States
4805|MKM|Mukah|Mukah|Malaysia
4806|MKN|Malekolon|Malekolon|Papua New Guinea
4807|MKO|Davis Field|Muskogee|United States
4808|MKP|Makemo|Makemo|French Polynesia
4809|MKQ|Mopah|Merauke|Indonesia
4810|MKR|Meekatharra|Meekatharra|Australia
4811|MKS|Mekane Selam|Mekane Selam|Ethiopia
4812|MKT|Municipal|Mankato|United States
4813|MKU|Makokou|Makokou|Gabon
4814|MKV|Mt Cavenagh|Mt Cavenagh|Australia
4815|MKW|Rendani|Manokwari|Indonesia
4816|MKX|Mukalla|Mukalla|Yemen
4817|MKY|Mackay|Mackay|Australia
4818|MKZ|Batu Berendam|Malacca|Malaysia
4819|MLA|Malta Intl.|Gudja|Malta
4820|MLB|Melbourne Intl. Arpt.|Melbourne|United States
4821|MLC|Mc Alester|Mc Alester|United States
4822|MLD|Malad City|Malad City|United States
4823|MLE|Male Intl.|Male|Maldives
4824|MLF|Milford|Milford|United States
4825|MLG|Abdul Rahman Saleh|Malang|Indonesia
4826|MLH|EuroArpt.|Basel Mulhouse Freiburg|France
4827|MLI|Quad-City|Moline|United States
4828|MLJ|Baldwin County|Milledgeville|United States
4829|MLK|Malta|Malta|United States
4830|MLL|Marshall|Marshall|United States
4831|MLM|Francisco J. Magica Internacional|Morelia|Mexico
4832|MLN|Melilla|Melilla|Spain
4833|MLO|Milos|Milos|Greece
4834|MLP|Malabang|Malabang|Philippines
4835|MLQ|Malalaua|Malalaua|Papua New Guinea
4836|MLR|Millicent|Millicent|Australia
4837|MLS|Municipal|Miles City|United States
4838|MLT|Millinocket|Millinocket|United States
4839|MLU|Municipal|Monroe|United States
4840|MLV|Merluna|Merluna|Australia
4841|MLW|Sprigg Payne|Monrovia|Liberia
4842|MLX|Malatya|Malatya|Turkey
4843|MLY|Manley Hot Springs|Manley Hot Springs|United States
4844|MLZ|Melo|Melo|Uruguay
4845|MMB|Memanbetsu|Memanbetsu|Japan
4846|MMC|Ciudad Mante|Ciudad Mante|Mexico
4847|MMD|Maridor|Minami Daito|Japan
4848|MME|Durham Tees Valley|Teesside|
4849|MMF|Mamfe|Mamfe|Cameroon
4850|MMG|Mount Magnet|Mount Magnet|Australia
4851|MMH|Mammoth Lakes|Mammoth Lakes|United States
4852|MMI|McMinn County|Athens|United States
4853|MMJ|Matsumoto|Matsumoto|Japan
4854|MMK|Murmansk Arpt. Murmashi|Murmansk|Russian Federation
4855|MML|Municipal-Ryan Field|Marshall|United States
4856|MMM|Middlemount|Middlemount|Australia
4857|MMN|Minute Man Airfield|Stow|United States
4858|MMO|Vila Do Maio|Maio|Cape Verde
4859|MMP|Mompos|Mompos|Colombia
4860|MMQ|Mbala|Mbala|Zambia
4861|MMT|Mc Entire ANG Base|Columbia|United States
4862|MMU|Municipal|Morristown|United States
4863|MMV|Mal|Mal|Papua New Guinea
4864|MMW|Moma|Moma|Mozambique
4865|MMX|Sturup|Malmo|Sweden
4866|MMY|Hirara|Miyako Jima|Japan
4867|MMZ|Maimana|Maimana|Afghanistan
4868|MNA|Melangguane|Melangguane|Indonesia
4869|MNB|Moanda|Moanda|Zaire
4870|MNC|Nacala|Nacala|Mozambique
4871|MND|Medina|Medina|Colombia
4872|MNE|Mungeranie|Mungeranie|Australia
4873|MNF|Mana Island Airstrip|Mana Island|Fiji
4874|MNG|Maningrida|Maningrida|Australia
4875|MNH|Minneriya|Minneriya|Sri Lanka
4876|MNI|Gerald's Arpt.|Gerald's Park|Montserrat
4877|MNJ|Mananjary|Mananjary|Madagascar
4878|MNK|Maiana|Maiana|Kiribati
4879|MNL|Ninoy Aquino Intl|Manila|Philippines
4880|MNM|Menominee|Menominee|United States
4881|MNN|Municipal|Marion|United States
4882|MNO|Manono|Manono|Democratic Republic Of Congo
4883|MNP|Maron|Maron|Papua New Guinea
4884|MNQ|Monto|Monto|Australia
4885|MNR|Mongu|Mongu|Zambia
4886|MNS|Mansa|Mansa|Zambia
4887|MNT|Minto|Minto|United States
4888|MNU|Maulmyine|Maulmyine|Myanmar
4889|MNV|Mountain Valley|Mountain Valley|Australia
4890|MNW|Macdonald Downs|Macdonald Downs|Australia
4891|MNX|Manicore|Manicore|Brazil
4892|MNY|Mono|Mono|Solomon Islands
4893|MNZ|Manassas|Manassas|United States
4894|MOA|Orestes Acosta|Moa|Cuba
4895|MOB|Mobile Regional Arpt.|Alabama|
4896|MOC|Montes Claros|Montes Claros|Brazil
4897|MOD|Municipal|Modesto|
4898|MOE|Momeik|Momeik|Myanmar
4899|MOF|Waioti|Maumere|Indonesia
4900|MOG|Mong Hsat|Mong Hsat|Myanmar
4901|MOH|Mohanbari|Mohanbari|India
4902|MOI|Mitiaro Island|Mitiaro Island|Cook Islands
4903|MOJ|Moengo|Moengo|Suriname
4904|MOK|Mankono|Mankono|Cote D'Ivoire
4905|MOL|Aro|Molde|Norway
4906|MOM|Moudjeria|Moudjeria|Mauritania
4907|MON|Mount Cook Arpt.|Mount Cook|New Zealand
4908|MOO|Moomba|Moomba|Australia
4909|MOP|Municipal|Mount Pleasant|United States
4910|MOQ|Morondava|Morondava|Madagascar
4911|MOR|Moore-Murrell|Morristown|United States
4912|MOS|Intermediate|Moses Point|United States
4913|MOT|Intl.|Minot|United States
4914|MOU|Mountain Village|Mountain Village|United States
4915|MOV|Moranbah|Moranbah|Australia
4916|MOW|All Airports|Moscow|Russian Federation
4917|MOX|Municipal|Morris|United States
4918|MOY|Monterrey|Monterrey|Colombia
4919|MOZ|Temae|Moorea|French Polynesia
4920|MPA|Mpacha|Mpacha|Namibia
4921|MPB|SPB|Miami|United States
4922|MPC|Muko-Muko|Muko-Muko|Indonesia
4923|MPD|Mirpur Khas|Mirpur Khas|Pakistan
4924|MPE|Griswold|Madison|United States
4925|MPF|Mapoda|Mapoda|Papua New Guinea
4926|MPG|Makini|Makini|Papua New Guinea
4927|MPH|Malay|Caticlan|Philippines
4928|MPI|Mamitupo|Mamitupo|Panama
4929|MPJ|Petit Jean Park|Morrilton|United States
4930|MPK|Mokpo|Mokpo|Korea
4931|MPL|Montpellier MÃ©diterranÃ©e|Montpellier|France
4932|MPM|Maputo Intl.|Maputo|Mozambique
4933|MPN|Mount Pleasant|Mount Pleasant|Falkland Islands
4934|MPO|Mt Pocono|Mt Pocono|United States
4935|MPP|Mulatupo|Mulatupo|Panama
4936|MPQ|Maan|Maan|Jordan
4937|MPR|Mcpherson|Mcpherson|United States
4938|MPS|Mount Pleasant|Mount Pleasant|United States
4939|MPT|Maliana|Maliana|Indonesia
4940|MPU|Mapua|Mapua|Papua New Guinea
4941|MPV|Edward F Knapp State|Montpelier|
4942|MPW|Mariupol|Mariupol|
4943|MPX|Miyanmin|Miyanmin|Papua New Guinea
4944|MPY|Maripasoula|Maripasoula|French Guiana
4945|MPZ|Municipal|Mt Pleasant|United States
4946|MQA|Mandora|Mandora|Australia
4947|MQB|Municipal|Macomb|United States
4948|MQC|Miquelon Aprt|Miquelon|St. Pierre and Miquelon
4949|MQD|Maquinchao|Maquinchao|Argentina
4950|MQE|Marqua|Marqua|Australia
4951|MQF|Magnitogorsk|Magnitogorsk|Russian Federation
4952|MQG|Midgard|Midgard|Namibia
4953|MQI|Quincy|Quincy|United States
4954|MQJ|Merkez|Balikesir|Turkey
4955|MQK|San Matias|San Matias|Bolivia
4956|MQL|Mildura|Mildura|Australia
4957|MQM|Mardin|Mardin|Turkey
4958|MQN|Mo I Rana|Mo I Rana|Norway
4959|MQO|Malam|Malam|Papua New Guinea
4960|MQP|Kruger Mpumalanga|Nelspruit|South Africa
4961|MQQ|Moundou|Moundou|Chad
4962|MQR|Mosquera|Mosquera|Colombia
4963|MQS|Mustique|Mustique Island|Saint Vincent And The Grenadines
4964|MQT|Sawyer Intl.|Marquette|United States
4965|MQU|Mariquita|Mariquita|Colombia
4966|MQV|Mostaganem|Mostaganem|Algeria
4967|MQW|Telfair-Wheeler|Mc Rae|United States
4968|MQX|Makale|Makale|Ethiopia
4969|MQY|Smyrna|Smyrna|United States
4970|MQZ|Margaret River|Margaret River|Australia
4971|MRA|Misurata|Misurata|Libya
4972|MRB|Eastern Wv Regional Arpt./Shepherd Field|Martinsburg|United States
4973|MRC|Maury County|Columbia|United States
4974|MRD|A Carnevalli|Merida|Venezuela
4975|MRE|Mara Lodges|Mara Lodges|Kenya
4976|MRF|Municipal|Marfa|United States
4977|MRG|Mareeba|Mareeba|Australia
4978|MRH|May River|May River|Papua New Guinea
4979|MRI|Merrill Field|Anchorage|United States
4980|MRJ|Marcala|Marcala|Honduras
4981|MRK|Marco Island|Marco Island|United States
4982|MRL|Miners Lake|Miners Lake|Australia
4983|MRM|Manare|Manare|Papua New Guinea
4984|MRN|Lenoir|Morganton|United States
4985|MRO|Masterton|Masterton|New Zealand
4986|MRP|Marla|Marla|Australia
4987|MRQ|Marinduque|Marinduque|Philippines
4988|MRR|Macara|Macara|Ecuador
4989|MRS|Marseille Provence Arpt.|Marseille|France
4990|MRT|Moroak|Moroak|Australia
4991|MRU|Sir Seewoosagur Ramgoolam Int|Plaisance|Mauritius
4992|MRV|Mineralnye Vodyj|Mineralnye Vody|Russian Federation
4993|MRW|Maribo|Maribo|Denmark
4994|MRX|Mahshahr|Bandar Mahshahr|Iran
4995|MRY|Monterey Peninsula|Monterey|United States
4996|MRZ|Moree|Moree|Australia
4997|MSA|Muskrat Dam|Muskrat Dam|Canada
4998|MSB|Marigot SPB|St Martin|Guadeloupe
4999|MSC|Falcon Field|Mesa|United States
5000|MSD|Mt Pleasant|Mt Pleasant|United States
5001|MSE|Kent Intl.|Manston|United Kingdom
5002|MSF|Mount Swan|Mount Swan|Australia
5003|MSG|Matsaile|Matsaile|Lesotho
5004|MSH|Masirah|Masirah|Oman
5005|MSI|Masalembo|Masalembo|Indonesia
5006|MSJ|Misawa|Misawa|Japan
5007|MSK|Mastic Point|Mastic Point|Bahamas
5008|MSL|Sheffield|Sheffield|United States
5009|MSM|Masi Manimba|Masi Manimba|Zaire
5010|MSN|Dane County Regional|Madison|United States
5011|MSO|Missoula Intl.|Missoula|United States
5012|MSP|Minneapolis - St. Paul Intl|Minneapolis|United States
5013|MSQ|Minsk Intl. 2|Minsk|Belarus
5014|MSS|Richards Field|Massena|United States
5015|MST|Maastricht/aachen|Maastricht|Netherlands
5016|MSU|Moshoeshoe Intl|Maseru|Lesotho
5017|MSV|Sullivan County Intl|Monticello|United States
5018|MSW|Massawa Intl.|Massawa|Eritrea
5019|MSX|Mossendjo|Mossendjo|Congo
5020|MSY|Louis Armstrong New Orleans|New Orleans|United States
5021|MSZ|Namibe|Namibe|Angola
5022|MTA|Matamata|Matamata|New Zealand
5023|MTB|Monte Libano|Monte Libano|Colombia
5024|MTD|Mt Sandford|Mt Sandford|Australia
5025|MTE|Monte Alegre|Monte Alegre|Brazil
5026|MTF|Mizan Teferi|Mizan Teferi|Ethiopia
5027|MTG|Mato Grosso|Mato Grosso|Brazil
5028|MTH|Marathon Flight Strip|Marathon|United States
5029|MTI|Mosteiros|Mosteiros|Cape Verde
5030|MTJ|Montrose Regional Arpt.|Montrose|United States
5031|MTK|Makin Island|Makin Island|Kiribati
5032|MTL|Maitland|Maitland|Australia
5033|MTM|SPB|Metlakatla|United States
5034|MTN|Glenn L Martin|Baltimore|United States
5035|MTO|Coles County Memorial|Mattoon|United States
5036|MTP|Montauk Arpt.|Montauk|United States
5037|MTQ|Mitchell|Mitchell|Australia
5038|MTR|S. Jeronimo|Monteria|Colombia
5039|MTS|Matsapha Intl|Manzini|Swaziland
5040|MTT|Minatitlan|Minatitlan|Mexico
5041|MTU|Montepuez|Montepuez|Mozambique
5042|MTV|Mota Lava|Mota Lava|Vanuatu
5043|MTW|Municipal|Manitowoc|United States
5044|MTX|Metro Field|Fairbanks|United States
5045|MTY|Gen Mariano Escobedo|Monterrey|Mexico
5046|MTZ|Masada|Masada|Israel
5047|MUA|Munda|Munda|Solomon Islands
5048|MUB|Maun|Maun|Botswana
5049|MUC|Franz Josef Strauss|Munich|Germany
5050|MUD|Mueda|Mueda|Mozambique
5051|MUE|Kamuela|Kamuela|United States
5052|MUF|Muting|Muting|Indonesia
5053|MUG|Mulege|Mulege|Mexico
5054|MUH|Mersa Matruh|Mersa Matruh|Egypt
5055|MUI|Muir AAF|Fort Indiantown|United States
5056|MUJ|Mui|Mui|Ethiopia
5057|MUK|Mauke Island|Mauke Island|Cook Islands
5058|MUM|Mumias|Mumias|Kenya
5059|MUN|Quiriquire|Maturin|Venezuela
5060|MUO|AFB|Mountain Home|United States
5061|MUP|Mulga Park|Mulga Park|Australia
5062|MUQ|Muccan|Muccan|Australia
5063|MUR|Marudi|Marudi|Malaysia
5064|MUS|Marcus Island|Marcus Island|Japan
5065|MUT|Muscatine|Muscatine|United States
5066|MUU|Mount Union|Mount Union|United States
5067|MUV|Mustin Alf|Philadelphia|United States
5068|MUW|Mascara|Mascara|Algeria
5069|MUX|Multan Intl.|Multan|Pakistan
5070|MUY|Mouyondzi|Mouyondzi|Congo
5071|MUZ|Musoma|Musoma|Tanzania
5072|MVA|Reykiahlid|Myvatn|Iceland
5073|MVB|Franceville/Mvengue|Franceville|Gabon
5074|MVC|Monroe - Walton County|Monroeville|United States
5075|MVD|Carrasco Intl.|Montevideo|Uruguay
5076|MVE|Montevideo-Chippewa|Montevideo|
5077|MVF|Dixsept Rosado|Mossoro|Brazil
5078|MVG|Mevang|Mevang|Gabon
5079|MVH|Macksville|Macksville|Australia
5080|MVI|Manetai|Manetai|Papua New Guinea
5081|MVJ|Marlboro|Mandeville|Jamaica
5082|MVK|Mulka|Mulka|Australia
5083|MVL|Morrisville-Stowe|Stowe|United States
5084|MVM|Monument Valley|Kayenta|
5085|MVN|Mt Vernon-Outland|Mt Vernon|United States
5086|MVO|Mongo|Mongo|Chad
5087|MVP|Mitu|Mitu|Colombia
5088|MVQ|Mogilev|Mogilev|Belarus
5089|MVR|Salam|Maroua|Cameroon
5090|MVS|Aeroporto Max Feffer|Mucuri|Brazil
5091|MVT|Mataiva|Mataiva|French Polynesia
5092|MVU|Musgrave|Musgrave|Australia
5093|MVV|Megeve|Megeve|France
5094|MVW|Skagit Regional|Mount Vernon|United States
5095|MVX|Minvoul|Minvoul|Gabon
5096|MVY|Marthas Vineyard Airport|Vineyard Haven|
5097|MVZ|Masvingo|Masvingo|Zimbabwe
5098|MWA|Williamson County|Marion|United States
5099|MWB|Morawa|Morawa|Australia
5100|MWC|Lawrence J Timmerman|Milwaukee|United States
5101|MWD|Mianwali|Mianwali|Pakistan
5102|MWE|Merowe|Merowe|Sudan
5103|MWF|Maewo|Maewo|Vanuatu
5104|MWG|Marawaka|Marawaka|Papua New Guinea
5105|MWH|Grant County|Moses Lake|United States
5106|MWI|Maramuni|Maramuni|Papua New Guinea
5107|MWJ|Matthews Ridge|Matthews Ridge|Guyana
5108|MWK|Matak|Matak|Indonesia
5109|MWL|Mineral Wells Arpt|Mineral Wells|United States
5110|MWM|Windom Municipal|Windom|
5111|MWN|Mwadui|Mwadui|Tanzania
5112|MWO|Hook Field|Middletown|
5113|MWQ|Magwe|Magwe|Myanmar
5114|MWS|Mount Wilson|Mount Wilson|United States
5115|MWT|Moolawatana|Moolawatana|Australia
5116|MWU|Mussau|Mussau|Papua New Guinea
5117|MWV|Mundulkiri|Mundulkiri|Cambodia
5118|MWY|Miranda Downs|Miranda Downs|Australia
5119|MWZ|Mwanza|Mwanza|Tanzania
5120|MXA|Municipal|Manila|United States
5121|MXB|Masamba|Masamba|Indonesia
5122|MXC|San Juan County|Monticello|United States
5123|MXD|Marion Downs|Marion Downs|Australia
5124|MXE|Maxton|Maxton|United States
5125|MXG|Marlborough|Marlborough|United States
5126|MXH|Moro|Moro|Papua New Guinea
5127|MXI|Imelda Romualdez Marcos|Mati|Philippines
5128|MXJ|Minna|Minna|Nigeria
5129|MXK|Mindik|Mindik|Papua New Guinea
5130|MXL|Mexicali|Mexicali|Mexico
5131|MXM|Morombe|Morombe|Madagascar
5132|MXN|Morlaix|Morlaix|France
5133|MXO|Municipal|Monticello|United States
5134|MXP|Malpensa|Milan|Italy
5135|MXQ|Mitchell River|Mitchell River|Australia
5136|MXR|Mirgorod|Mirgorod|Ukraine
5137|MXS|Maota Savaii Is|Maota Savaii Is|Samoa
5138|MXT|Maintirano|Maintirano|Madagascar
5139|MXU|Mullewa|Mullewa|Australia
5140|MXV|Moron|Moron|Mongolia
5141|MXW|Mandalgobi|Mandalgobi|Mongolia
5142|MXX|Mora|Mora|Sweden
5143|MXY|Mccarthy|Mccarthy|United States
5144|MXZ|Meixian|Meixian|China
5145|MYA|Moruya|Moruya|Australia
5146|MYB|Mayoumba|Mayoumba|Gabon
5147|MYC|Maracay|Maracay|Venezuela
5148|MYD|Malindi|Malindi|Kenya
5149|MYE|Miyake Jima|Miyake Jima|Japan
5150|MYF|Montgomery Field|San Diego|United States
5151|MYG|Mayaguana|Mayaguana|Bahamas
5152|MYH|Marble Canyon|Marble Canyon|United States
5153|MYI|Murray Island|Murray Island|Australia
5154|MYJ|Matsuyama|Matsuyama|Japan
5155|MYK|May Creek|May Creek|United States
5156|MYL|Mccall|Mccall|United States
5157|MYM|Monkey Mountain|Monkey Mountain|Guyana
5158|MYN|Mareb|Mareb|Yemen
5159|MYO|Myroodah|Myroodah|Australia
5160|MYP|Mary|Mary|Turkmenistan
5161|MYQ|Mysore|Mysore|India
5162|MYR|Myrtle Beach Afb|Myrtle Beach|United States
5163|MYS|Moyale|Moyale|Ethiopia
5164|MYT|Myitkyina|Myitkyina|Myanmar
5165|MYU|Ellis Field|Mekoryuk|United States
5166|MYV|Yuba County|Marysville|United States
5167|MYW|Mtwara|Mtwara|Tanzania
5168|MYX|Menyamya|Menyamya|Papua New Guinea
5169|MYY|Miri|Miri|Malaysia
5170|MYZ|Monkey Bay|Monkey Bay|Malawi
5171|MZA|Muzaffarnagar|Muzaffarnagar|India
5172|MZB|Mocimboa Praia|Mocimboa Praia|Mozambique
5173|MZC|Mitzic|Mitzic|Gabon
5174|MZD|Mendez|Mendez|Ecuador
5175|MZE|Manatee|Manatee|Belize
5176|MZF|Mzamba|Mzamba|South Africa
5177|MZG|Makung|Makung|Taiwan
5178|MZH|Merzifon|Merzifon|Turkey
5179|MZI|Mopti|Mopti|Mali
5180|MZJ|Marana|Marana|United States
5181|MZK|Marakei|Marakei|Kiribati
5182|MZL|Santaguida|Manizales|Colombia
5183|MZM|Frescaty|Metz|France
5184|MZN|Minj|Minj|Papua New Guinea
